original_text,from,original_label,split_text
要不你加我QQ聊,其它通讯方式,105,要 不 你 加 我 QQ 聊
电话里面说不清，要不你加我 QQ,其它通讯方式,105,电话 里面 说不清   要 不 你 加 我 QQ
SKYPE有不有,其它通讯方式,105,SKYPE 有 不 有
qq说,其它通讯方式,105,qq 说
别加微信了，加了也没用,其它通讯方式,105,别加 微信 了   加 了 也 没用
我给你我的邮箱,其它通讯方式,105,我 给 你 我 的 邮箱
我微信给你，你加我下。,其它通讯方式,105,我 微信 给 你   你加 我 下 。
加我wechat吧,其它通讯方式,105,加 我 wechat 吧
你给我个QQ邮箱，我们发邮件说,其它通讯方式,105,你 给 我 个 QQ 邮箱   我们 发邮件 说
我在开会呢，先加我微信,其它通讯方式,105,我 在 开会 呢   先加 我 微信
加我陌陌,其它通讯方式,105,加 我 陌陌
我很忙，我加你微信吧,其它通讯方式,105,我 很 忙   我加 你 微信 吧
给我打电话,其它通讯方式,105,给 我 打电话
短信联系我吧,其它通讯方式,105,短信 联系 我 吧
你找我撒,其它通讯方式,101,你 找 我 撒
我这会不方便沟通，你加我qq,其它通讯方式,105,我 这会 不 方便 沟通   你加 我 qq
叮叮有没有,其它通讯方式,109,叮叮 有没有
电话里面说不清，要不你加我 QQ，我们在 QQ 里面聊,其它通讯方式,105,电话 里面 说不清   要 不 你 加 我 QQ   我们 在 QQ 里面 聊
要不你加我微信说,其它通讯方式,105,要 不 你 加 我 微信 说
微博上说,其它通讯方式,105,微博上 说
我直接电话联系你吧,其它通讯方式,105,我 直接 电话 联系 你 吧
我们skype上聊吧,其它通讯方式,105,我们 skype 上聊 吧
有什么事微信上说，电话不方便。,其它通讯方式,105,有 什么 事微 信上 说   电话 不 方便 。
你加我微信聊吧,其它通讯方式,105,你加 我 微信 聊 吧
加我whatsapp吧,其它通讯方式,105,加 我 whatsapp 吧
你们在成都哪里办公？,其它通讯方式,105,你们 在 成都 哪里 办公 ？
我们QQ聊,其它通讯方式,105,我们 QQ 聊
我在开车，你加我微信，等下聊,其它通讯方式,105,我 在 开车   你加 我 微信   等 下 聊
打我座机,其它通讯方式,105,打 我 座机
我加你QQ把,其它通讯方式,105,我加 你 QQ 把
给我发短信,其它通讯方式,105,给我发 短信
联系我爱人吧，手机号是**,其它通讯方式,105,联系 我 爱人 吧   手机号 是    
qq发给我吧,其它通讯方式,105,qq 发给 我 吧
电话里面说不清，要不你加我 QQ，我们在 QQ 里面聊这个事情,其它通讯方式,105,电话 里面 说不清   要 不 你 加 我 QQ   我们 在 QQ 里面 聊 这个 事情
加微信,其它通讯方式,105,加微信
你住哪儿，我下班来找你,其它通讯方式,105,你 住 哪儿   我 下班 来 找 你
我们约个时间面谈,其它通讯方式,105,我们 约个 时间 面谈
我们微信上沟通,其它通讯方式,105,我们 微信 上 沟通
电话说了我也记不住啊，加个微信吧。,其它通讯方式,105,电话 说 了 我 也 记不住 啊   加个 微信 吧 。
你们有办公地点么？我空了过去说,其它通讯方式,105,你们 有 办公 地点 么 ？ 我空 了 过去 说
我们飞信聊,其它通讯方式,105,我们 飞信 聊
你在微信上把详细的发给我,其它通讯方式,105,你 在 微信 上 把 详细 的 发给 我
打我另一个号码,其它通讯方式,105,打 我 另 一个 号码
你把所有信息通过微信发给我把,其它通讯方式,105,你 把 所有 信息 通过 微信 发给 我 把
你打我另外个电话,其它通讯方式,105,你 打 我 另外 个 电话
联系我助理吧,其它通讯方式,105,联系 我 助理 吧
聊一下,其它通讯方式,105,聊 一下
你发我一个短信，把计算公式和详情发过来一下,其它通讯方式,105,你 发 我 一个 短信   把 计算公式 和 详情 发过来 一下
电话里面说不清，要不你加我 QQ，我们在 QQ 里面聊这个事情，方便些,其它通讯方式,105,电话 里面 说不清   要 不 你 加 我 QQ   我们 在 QQ 里面 聊 这个 事情   方便 些
微信聊,其它通讯方式,105,微信 聊
你们公司在哪点，我过来,其它通讯方式,105,你们 公司 在 哪点   我 过来
我现在在外地出差,其它通讯方式,104,我 现在 在 外地 出差
回去QQ上和你说,其它通讯方式,105,回去 QQ 上 和 你 说
****，我的微信，加上说。,其它通讯方式,105,          我 的 微信   加上 说 。
你有百度帐号吗,其它通讯方式,105,你 有 百度 帐号 吗
加我米聊吧,其它通讯方式,105,加 我 米 聊 吧
加个微信，你给我发过来看看再说,其它通讯方式,105,加个 微信   你 给我发 过来 看看 再说
加我陌陌吧,其它通讯方式,105,加 我 陌陌 吧
你有Skype吗？,其它通讯方式,105,你 有 Skype 吗 ？
我们在qq上聊,其它通讯方式,105,我们 在 qq 上聊
我们约个地点面谈吧,其它通讯方式,105,我们 约个 地点 面谈 吧
微信上细聊,其它通讯方式,105,微信 上 细聊
联系我律师吧,其它通讯方式,105,联系 我 律师 吧
我想核对一下信息和金额，你微信给我,其它通讯方式,105,我 想 核对 一下 信息 和 金额   你 微信 给 我
电话里面说不清，要不你加我微信,其它通讯方式,105,电话 里面 说不清   要 不 你 加 我 微信
你们在哪里办公,其它通讯方式,105,你们 在 哪里 办公
等会我再联系你吧,其它通讯方式,104,等 会 我 再 联系 你 吧
你发邮件给我吧,其它通讯方式,105,你 发邮件 给 我 吧
有微信吗？,其它通讯方式,105,有 微信 吗 ？
要钱没有，要命一条,其它通讯方式,109,要钱 没有   要命 一条
你有没有微信呢？,其它通讯方式,105,你 有没有 微信 呢 ？
你们公司有座机么？,其它通讯方式,105,你们 公司 有 座机 么 ？
我们陌陌聊,其它通讯方式,105,我们 陌 陌聊
你打我座机,其它通讯方式,105,你 打 我 座机
微信好聊一点,其它通讯方式,105,微信 好 聊 一点
找个茶楼我们仔细聊一下,其它通讯方式,105,找个 茶楼 我们 仔细 聊 一下
你打我语音,其它通讯方式,105,你 打 我 语音
发我邮箱我看看,其它通讯方式,105,发 我 邮箱 我 看看
不晓得,其它通讯方式,109,不 晓得
微信拍个照片给我吧,其它通讯方式,105,微信 拍个 照片 给 我 吧
我们在微信上仔细聊一下吧,其它通讯方式,105,我们 在 微信 上 仔细 聊 一下 吧
电话里面说不清，要不你加我微信，我们在微信里面聊,其它通讯方式,105,电话 里面 说不清   要 不 你 加 我 微信   我们 在 微信 里面 聊
你私人号码是好多,其它通讯方式,105,你 私人 号码 是 好多
别电话里说了，经常接不到。,其它通讯方式,105,别 电话 里 说 了   经常 接 不到 。
我又不止借了你们一家公司,其它通讯方式,109,我 又 不止 借 了 你们 一家 公司
加我钉钉吧,其它通讯方式,105,加 我 钉 钉 吧
我不确认你的身份，你们公司有电话么？我要查一下,其它通讯方式,107,我 不 确认 你 的 身份   你们 公司 有 电话 么 ？ 我 要查 一下
我现在不方便，就这手机号，加我微信,其它通讯方式,105,我 现在 不 方便   就 这 手机号   加 我 微信
qq聊方便点,其它通讯方式,105,qq 聊 方便 点
我们找个咖啡厅仔细聊一下吧,其它通讯方式,105,我们 找个 咖啡厅 仔细 聊 一下 吧
你给我打字吧，我不好听语音,其它通讯方式,105,你 给 我 打字 吧   我 不好 听 语音
你那边有座机号嘛，我给你打过去呢,其它通讯方式,105,你 那边 有 座机 号 嘛   我 给 你 打 过去 呢
QQ截个图过来,其它通讯方式,105,QQ 截个 图 过来
电话里面说不清，要不你加我微信，我们在微信里面聊这个事情,其它通讯方式,105,电话 里面 说不清   要 不 你 加 我 微信   我们 在 微信 里面 聊 这个 事情
你电话好多,其它通讯方式,105,你 电话 好多
需要承担什么责任么,其它通讯方式,109,需要 承担 什么 责任 么
要不我们去茶楼聊一下？,其它通讯方式,105,要 不 我们 去 茶楼 聊 一下 ？
骚扰电话太多，加个微信说吧。,其它通讯方式,105,骚扰电话 太 多   加个 微信 说 吧 。
加我Skype吧,其它通讯方式,105,加 我 Skype 吧
我们约到星巴克见面说,其它通讯方式,105,我们 约 到 星巴克 见面 说
我们在飞信上仔细聊一下吧,其它通讯方式,105,我们 在 飞信 上 仔细 聊 一下 吧
视屏聊,其它通讯方式,105,视屏 聊
截图发给我,其它通讯方式,105,截图 发给 我
打我家里电话吧,其它通讯方式,105,打 我 家里 电话 吧
不清楚,其它通讯方式,109,不 清楚
手机微信给我截图发过来,其它通讯方式,105,手机 微信 给 我 截图 发过来
电话里面说不清，要不你加我微信，我们在微信里面聊这个事情，方便些,其它通讯方式,105,电话 里面 说不清   要 不 你 加 我 微信   我们 在 微信 里面 聊 这个 事情   方便 些
你手机好多,其它通讯方式,105,你 手机 好多
我们要不碰个面，理一下到底有多少钱,其它通讯方式,105,我们 要 不 碰个面   理 一下 到底 有 多少 钱
陌生电话我都不接，还是微信说吧。,其它通讯方式,105,陌生 电话 我 都 不接   还是 微信 说 吧 。
你有没有Skype呢？,其它通讯方式,105,你 有没有 Skype 呢 ？
你敢来见我么？,其它通讯方式,109,你 敢 来 见 我 么 ？
我们在QQ上仔细聊一下吧,其它通讯方式,105,我们 在 QQ 上 仔细 聊 一下 吧
qq聊,其它通讯方式,105,qq 聊
视屏吧，我看看你长啥样,其它通讯方式,105,视屏 吧   我 看看 你长 啥样
你给我发短信吧,其它通讯方式,105,你 给我发 短信 吧
发给我啊,其它通讯方式,105,发给 我 啊
手机可能没信号，短信联系我把,其它通讯方式,105,手机 可能 没 信号   短信 联系 我 把
我想仔细了解下，给你我的微信,其它通讯方式,103,我 想 仔细 了解 下   给 你 我 的 微信
我在开会，加个 QQ，待会聊,其它通讯方式,105,我 在 开会   加个 QQ   待会 聊
你微信好多,其它通讯方式,105,你 微信 好多
要不你报警抓我吧,其它通讯方式,109,要 不 你 报警 抓 我 吧
微信上把明细发给我看下,其它通讯方式,105,微信 上 把 明细 发给 我 看 下
别打我电话了，有时候接不到，加个微信说。,其它通讯方式,105,别打我 电话 了   有时候 接 不到   加个 微信 说 。
加我instagram吧,其它通讯方式,105,加 我 instagram 吧
你敢出来聊不？,其它通讯方式,105,你 敢 出来 聊 不 ？
我们在陌陌上仔细聊一下吧,其它通讯方式,105,我们 在 陌 陌上 仔细 聊 一下 吧
我等下回家，你打我座机,其它通讯方式,105,我 等 下 回家   你 打 我 座机
微信转你,其它通讯方式,105,微信 转 你
我现在很忙，你给我发邮件吧,其它通讯方式,105,我 现在 很 忙   你 给我发 邮件 吧
微信看哈,其它通讯方式,105,微信 看哈
你们能上门和我律师谈谈嘛,其它通讯方式,105,你们 能 上门 和 我 律师 谈谈 嘛
我的微信就是这个手机号，你加我吧，把详情发过来,其它通讯方式,105,我 的 微信 就是 这个 手机号   你加 我 吧   把 详情 发过来
我在开会，加个微信，待会聊,其它通讯方式,105,我 在 开会   加个 微信   待会 聊
你qq好多,其它通讯方式,105,你 qq 好多
QQ上把相关的东西发给我看下,其它通讯方式,105,QQ 上 把 相关 的 东西 发给 我 看 下
有没有微信？微信上去说。,其它通讯方式,105,有没有 微信 ？ 微信 上去 说 。
现在有点忙，你先加我微信号,其它通讯方式,105,现在 有点 忙   你 先加 我 微 信号
我说个地方，你来找我,其它通讯方式,105,我 说 个 地方   你 来 找 我
我们见个面吧,其它通讯方式,105,我们 见个面 吧
我现在没空，等下微信给你回消息,其它通讯方式,105,我 现在 没空   等 下 微信 给 你 回 消息
加我支付宝,其它通讯方式,108,加 我 支付宝
我现在很忙，改日到你公司面谈吧,其它通讯方式,105,我 现在 很 忙   改日 到 你 公司 面谈 吧
短信发给我啦,其它通讯方式,105,短信 发给 我 啦
和我父母谈吧,其它通讯方式,105,和 我 父母 谈 吧
可以，但是我需要核对明细，qq给我文件,其它通讯方式,105,可以   但是 我 需要 核对 明细   qq 给 我 文件
我现在在吃饭，不方便，加个 QQ，待会聊,其它通讯方式,105,我 现在 在 吃饭   不 方便   加个 QQ   待会 聊
你有QQ么,其它通讯方式,105,你 有 QQ 么
我给你发短信,其它通讯方式,105,我 给 你 发短信
你在邮件里把账单发过来下,其它通讯方式,105,你 在 邮件 里 把 账单 发过来 下
上班不方便，加个微信说。,其它通讯方式,105,上班 不 方便   加个 微信 说 。
"我先加你QQ,晚点我们聊",其它通讯方式,105,我 先加 你 QQ   晚点 我们 聊
你拍个工作证给我看看呢？发短信给我,其它通讯方式,105,你 拍个 工作证 给 我 看看 呢 ？ 发短信 给 我
我们见面聊,其它通讯方式,105,我们 见面 聊
等下QQ上联系我,其它通讯方式,105,等 下 QQ 上 联系 我
支付宝转你,其它通讯方式,108,支付宝 转 你
我这边听得不是很清楚，我们微信联系吧,其它通讯方式,105,我 这边 听得 不是 很 清楚   我们 微信 联系 吧
我给你我儿子的电话，你和他说,其它通讯方式,105,我 给 你 我 儿子 的 电话   你 和 他 说
有这么多么，发过来吧,其它通讯方式,102,有 这么 多么   发过来 吧
我现在在吃饭，不方便，加个微信，待会聊,其它通讯方式,105,我 现在 在 吃饭   不 方便   加个 微信   待会 聊
我给你打电话,其它通讯方式,105,我 给 你 打电话
光脚的不怕穿鞋的,其它通讯方式,109,光脚 的 不怕 穿鞋 的
去酒吧面谈下吧,其它通讯方式,105,去 酒吧 面谈 下 吧
咋们微信上具体聊一聊吧。,其它通讯方式,105,咋们 微信 上 具体 聊一聊 吧 。
你打我老婆电话吧，这个电话马上没电了,其它通讯方式,105,你 打 我 老婆 电话 吧   这个 电话 马上 没电 了
你私人电话是好多？,其它通讯方式,105,你 私人 电话 是 好多 ？
我们短线聊,其它通讯方式,105,我们 短线 聊
你把这些微信发给我,其它通讯方式,105,你 把 这些 微信 发给 我
qq转你,其它通讯方式,105,qq 转 你
