文本,类别,Idclassfier,ifknowdebtor,causedebt,willingtopay,cutdebt,installation,setdueday,对策
忙了,不愿还款,1,1,0,0,0,0,0,强硬施压
忙，等等,不愿还款,1,1,0,0,0,0,0,强硬施压
忙,不愿还款,1,1,0,0,0,0,0,强硬施压
骂人,不愿还款,1,1,0,0,0,0,0,强硬施压
离银行有点远,不愿还款,1,1,0,0,0,0,0,强硬施压
老打电话干嘛,不愿还款,1,1,0,0,0,0,0,强硬施压
老板钱没拿到，不确定什么发工资,不愿还款,1,1,0,0,0,0,0,强硬施压
老板还没有发,不愿还款,1,1,0,0,0,0,0,强硬施压
来我这告诉你,不愿还款,1,1,0,0,0,0,0,强硬施压
快还钱,不愿还款,1,1,0,0,0,0,0,强硬施压
可以直接挂断不接,不愿还款,1,1,0,0,0,0,0,强硬施压
可能需要一段时间，到时候我联系你,不愿还款,1,1,0,0,0,0,0,强硬施压
可能还不上,不愿还款,1,1,0,0,0,0,0,强硬施压
可能不行,不愿还款,1,1,0,0,0,0,0,强硬施压
可能吧,不愿还款,1,1,0,0,0,0,0,强硬施压
可能,不愿还款,1,1,0,0,0,0,0,强硬施压
考虑一下,不愿还款,1,1,0,0,0,0,0,强硬施压
考虑下,不愿还款,1,1,0,0,0,0,0,强硬施压
考虑考虑,不愿还款,1,1,0,0,0,0,0,强硬施压
看心情,不愿还款,1,1,0,0,0,0,0,强硬施压
看我能否接受,不愿还款,1,1,0,0,0,0,0,强硬施压
看我借到再说,不愿还款,1,1,0,0,0,0,0,强硬施压
看情况,不愿还款,1,1,0,0,0,0,0,强硬施压
看朋友钱给不给,不愿还款,1,1,0,0,0,0,0,强硬施压
看老板拖不拖工资,不愿还款,1,1,0,0,0,0,0,强硬施压
看看再说,不愿还款,1,1,0,0,0,0,0,强硬施压
看看情况的,不愿还款,1,1,0,0,0,0,0,强硬施压
看看吧,不愿还款,1,1,0,0,0,0,0,强硬施压
看今天朋友钱能不能拿到,不愿还款,1,1,0,0,0,0,0,强硬施压
看今天能不能发工资,不愿还款,1,1,0,0,0,0,0,强硬施压
看工资发多少,不愿还款,1,1,0,0,0,0,0,强硬施压
看房子到时候能不能卖出去,不愿还款,1,1,0,0,0,0,0,强硬施压
开口就骂,不愿还款,1,1,0,0,0,0,0,强硬施压
卡里有钱但是你们没扣我也没有办法还,不愿还款,1,1,0,0,0,0,0,强硬施压
卡丢了,不愿还款,1,1,0,0,0,0,0,强硬施压
今天我不一定能还啊,不愿还款,1,1,0,0,0,0,0,强硬施压
今天临时有事改天吧,不愿还款,1,1,0,0,0,0,0,强硬施压
今天工程款可能下来,不愿还款,1,1,0,0,0,0,0,强硬施压
今天不一定发工资,不愿还款,1,1,0,0,0,0,0,强硬施压
今天不要再打电话了,不愿还款,1,1,0,0,0,0,0,强硬施压
借钱再去还,不愿还款,1,1,0,0,0,0,0,强硬施压
借借看吧+,不愿还款,1,1,0,0,0,0,0,强硬施压
借不到钱，想处理,不愿还款,1,1,0,0,0,0,0,强硬施压
借不到,不愿还款,1,1,0,0,0,0,0,强硬施压
接通就挂,不愿还款,1,1,0,0,0,0,0,强硬施压
减免也没钱啊,不愿还款,1,1,0,0,0,0,0,强硬施压
减免也不还,不愿还款,1,1,0,0,0,0,0,强硬施压
家人生病了,不愿还款,1,1,0,0,0,0,0,强硬施压
家人不知道帮不帮我,不愿还款,1,1,0,0,0,0,0,强硬施压
家里有事，暂时没钱。,不愿还款,1,1,0,0,0,0,0,强硬施压
家里有事,不愿还款,1,1,0,0,0,0,0,强硬施压
家里人都没钱,不愿还款,1,1,0,0,0,0,0,强硬施压
家里人都联系不到,不愿还款,1,1,0,0,0,0,0,强硬施压
家里穷,不愿还款,1,1,0,0,0,0,0,强硬施压
家里还是困难,不愿还款,1,1,0,0,0,0,0,强硬施压
家里出事没钱,不愿还款,1,1,0,0,0,0,0,强硬施压
家里车房子正在拍卖,不愿还款,1,1,0,0,0,0,0,强硬施压
急什么，有钱就还,不愿还款,1,1,0,0,0,0,0,强硬施压
货还没卖出去,不愿还款,1,1,0,0,0,0,0,强硬施压
会处理，但现在没钱,不愿还款,1,1,0,0,0,0,0,强硬施压
回头再说,不愿还款,1,1,0,0,0,0,0,强硬施压
回头打电话再说,不愿还款,1,1,0,0,0,0,0,强硬施压
回去商量,不愿还款,1,1,0,0,0,0,0,强硬施压
回来再说,不愿还款,1,1,0,0,0,0,0,强硬施压
回家商量一下,不愿还款,1,1,0,0,0,0,0,强硬施压
回家跟爱人商量一下,不愿还款,1,1,0,0,0,0,0,强硬施压
后天再说,不愿还款,1,1,0,0,0,0,0,强硬施压
后年再说,不愿还款,1,1,0,0,0,0,0,强硬施压
好几个月没发工资没钱,不愿还款,1,1,0,0,0,0,0,强硬施压
好的，我存进去告诉你,不愿还款,1,1,0,0,0,0,0,强硬施压
孩子上学没钱,不愿还款,1,1,0,0,0,0,0,强硬施压
还有其他债务,不愿还款,1,1,0,0,0,0,0,强硬施压
还要再等等,不愿还款,1,1,0,0,0,0,0,强硬施压
还欠我钱,不愿还款,1,1,0,0,0,0,0,强硬施压
还没借到钱。,不愿还款,1,1,0,0,0,0,0,强硬施压
还没到账,不愿还款,1,1,0,0,0,0,0,强硬施压
还打,不愿还款,1,1,0,0,0,0,0,强硬施压
哈麻批,不愿还款,1,1,0,0,0,0,0,强硬施压
过一段时间会处理的,不愿还款,1,1,0,0,0,0,0,强硬施压
过一段时间,不愿还款,1,1,0,0,0,0,0,强硬施压
过两天再说,不愿还款,1,1,0,0,0,0,0,强硬施压
过两天现在有事,不愿还款,1,1,0,0,0,0,0,强硬施压
过两天,不愿还款,1,1,0,0,0,0,0,强硬施压
过几天联系,不愿还款,1,1,0,0,0,0,0,强硬施压
过几天看看,不愿还款,1,1,0,0,0,0,0,强硬施压
过几天就还了,不愿还款,1,1,0,0,0,0,0,强硬施压
过几天就处理.,不愿还款,1,1,0,0,0,0,0,强硬施压
过几天的,不愿还款,1,1,0,0,0,0,0,强硬施压
过几天,不愿还款,1,1,0,0,0,0,0,强硬施压
过段时间再说,不愿还款,1,1,0,0,0,0,0,强硬施压
过段时间处理,不愿还款,1,1,0,0,0,0,0,强硬施压
过段时间吧。钱没到。,不愿还款,1,1,0,0,0,0,0,强硬施压
过段时间吧,不愿还款,1,1,0,0,0,0,0,强硬施压
过段时间,不愿还款,1,1,0,0,0,0,0,强硬施压
滚开我会还的,不愿还款,1,1,0,0,0,0,0,强硬施压
滚别来烦我,不愿还款,1,1,0,0,0,0,0,强硬施压
滚吧,不愿还款,1,1,0,0,0,0,0,强硬施压
滚,不愿还款,1,1,0,0,0,0,0,强硬施压
管你什么事？,不愿还款,1,1,0,0,0,0,0,强硬施压
管你什么事,不愿还款,1,1,0,0,0,0,0,强硬施压
关你屁事,不愿还款,1,1,0,0,0,0,0,强硬施压
挂机,不愿还款,1,1,0,0,0,0,0,强硬施压
挂断,不愿还款,1,1,0,0,0,0,0,强硬施压
瓜娃子,不愿还款,1,1,0,0,0,0,0,强硬施压
工作不稳定,不愿还款,1,1,0,0,0,0,0,强硬施压
工资延迟发了。,不愿还款,1,1,0,0,0,0,0,强硬施压
工资拖欠没发，发了我立马处理！,不愿还款,1,1,0,0,0,0,0,强硬施压
工资没发,不愿还款,1,1,0,0,0,0,0,强硬施压
工资还没有发,不愿还款,1,1,0,0,0,0,0,强硬施压
工资还没发了,不愿还款,1,1,0,0,0,0,0,强硬施压
工资还没发！,不愿还款,1,1,0,0,0,0,0,强硬施压
工资还没发,不愿还款,1,1,0,0,0,0,0,强硬施压
工资发了就还,不愿还款,1,1,0,0,0,0,0,强硬施压
工资发了就处理,不愿还款,1,1,0,0,0,0,0,强硬施压
工资不知道什么时候到,不愿还款,1,1,0,0,0,0,0,强硬施压
工资不确定发不发,不愿还款,1,1,0,0,0,0,0,强硬施压
工地几个月才发工资,不愿还款,1,1,0,0,0,0,0,强硬施压
工程款下来就能还了,不愿还款,1,1,0,0,0,0,0,强硬施压
工程款下来就还了,不愿还款,1,1,0,0,0,0,0,强硬施压
工程款没下来,不愿还款,1,1,0,0,0,0,0,强硬施压
工程款没到手了。,不愿还款,1,1,0,0,0,0,0,强硬施压
工程款还没有发,不愿还款,1,1,0,0,0,0,0,强硬施压
工程款还没下来,不愿还款,1,1,0,0,0,0,0,强硬施压
跟你有什么关系？,不愿还款,1,1,0,0,0,0,0,强硬施压
跟你有关系么,不愿还款,1,1,0,0,0,0,0,强硬施压
跟家人商量,不愿还款,1,1,0,0,0,0,0,强硬施压
给我再想想吧,不愿还款,1,1,0,0,0,0,0,强硬施压
给我一段时间,不愿还款,1,1,0,0,0,0,0,强硬施压
给我时间,不愿还款,1,1,0,0,0,0,0,强硬施压
给我考虑下,不愿还款,1,1,0,0,0,0,0,强硬施压
给点时间,不愿还款,1,1,0,0,0,0,0,强硬施压
高速开车了,不愿还款,1,1,0,0,0,0,0,强硬施压
高利贷吗,不愿还款,1,1,0,0,0,0,0,强硬施压
刚上班，还没发工资。,不愿还款,1,1,0,0,0,0,0,强硬施压
干什么啊烦不烦,不愿还款,1,1,0,0,0,0,0,强硬施压
干嘛还打，不是说过了吗,不愿还款,1,1,0,0,0,0,0,强硬施压
父亲住院没钱,不愿还款,1,1,0,0,0,0,0,强硬施压
放什么屁,不愿还款,1,1,0,0,0,0,0,强硬施压
放假再说,不愿还款,1,1,0,0,0,0,0,强硬施压
烦死了，天天打电话,不愿还款,1,1,0,0,0,0,0,强硬施压
烦死了,不愿还款,1,1,0,0,0,0,0,强硬施压
烦不烦,不愿还款,1,1,0,0,0,0,0,强硬施压
发工资再说吧,不愿还款,1,1,0,0,0,0,0,强硬施压
发工资再说,不愿还款,1,1,0,0,0,0,0,强硬施压
发工资就还,不愿还款,1,1,0,0,0,0,0,强硬施压
发工资的时候联系你,不愿还款,1,1,0,0,0,0,0,强硬施压
发工资,不愿还款,1,1,0,0,0,0,0,强硬施压
嗯嗯，再说吧,不愿还款,1,1,0,0,0,0,0,强硬施压
嗯嗯，好的,不愿还款,1,1,0,0,0,0,0,强硬施压
嗯嗯,不愿还款,1,1,0,0,0,0,0,强硬施压
嗯，我知道了,不愿还款,1,1,0,0,0,0,0,强硬施压
嗯，嗯，嗯.......,不愿还款,1,1,0,0,0,0,0,强硬施压
嗯，嗯，嗯,不愿还款,1,1,0,0,0,0,0,强硬施压
嗯,不愿还款,1,1,0,0,0,0,0,强硬施压
恩？,不愿还款,1,1,0,0,0,0,0,强硬施压
恩,不愿还款,1,1,0,0,0,0,0,强硬施压
额,不愿还款,1,1,0,0,0,0,0,强硬施压
短时间还不上,不愿还款,1,1,0,0,0,0,0,强硬施压
都说了会还,不愿还款,1,1,0,0,0,0,0,强硬施压
都说过多少次了,不愿还款,1,1,0,0,0,0,0,强硬施压
都是骗你的,不愿还款,1,1,0,0,0,0,0,强硬施压
都跟你们公司说过了，会还的,不愿还款,1,1,0,0,0,0,0,强硬施压
等找到债在说,不愿还款,1,1,0,0,0,0,0,强硬施压
等雨不下的，我去还,不愿还款,1,1,0,0,0,0,0,强硬施压
等有钱的,不愿还款,1,1,0,0,0,0,0,强硬施压
等以后有钱的,不愿还款,1,1,0,0,0,0,0,强硬施压
等下我去借钱,不愿还款,1,1,0,0,0,0,0,强硬施压
等下个月发工资,不愿还款,1,1,0,0,0,0,0,强硬施压
等我有钱再说,不愿还款,1,1,0,0,0,0,0,强硬施压
等我有钱的,不愿还款,1,1,0,0,0,0,0,强硬施压
等我稳定工作处理,不愿还款,1,1,0,0,0,0,0,强硬施压
等我朋友借钱给我,不愿还款,1,1,0,0,0,0,0,强硬施压
等我和家里人商量下,不愿还款,1,1,0,0,0,0,0,强硬施压
等我发工资在说,不愿还款,1,1,0,0,0,0,0,强硬施压
等我发工资再说,不愿还款,1,1,0,0,0,0,0,强硬施压
等我发工资的,不愿还款,1,1,0,0,0,0,0,强硬施压
等我发工资,不愿还款,1,1,0,0,0,0,0,强硬施压
等我打给你,不愿还款,1,1,0,0,0,0,0,强硬施压
等我补回来身份证处理,不愿还款,1,1,0,0,0,0,0,强硬施压
等我办好卡的再说,不愿还款,1,1,0,0,0,0,0,强硬施压
等他还了我就还,不愿还款,1,1,0,0,0,0,0,强硬施压
等朋友回话呢,不愿还款,1,1,0,0,0,0,0,强硬施压
等老婆发工资的,不愿还款,1,1,0,0,0,0,0,强硬施压
等老婆拨款,不愿还款,1,1,0,0,0,0,0,强硬施压
等借到钱的,不愿还款,1,1,0,0,0,0,0,强硬施压
等几天联系吧,不愿还款,1,1,0,0,0,0,0,强硬施压
等父母给钱的,不愿还款,1,1,0,0,0,0,0,强硬施压
等放假我回家处理,不愿还款,1,1,0,0,0,0,0,强硬施压
等发了工资的,不愿还款,1,1,0,0,0,0,0,强硬施压
等发工资再说,不愿还款,1,1,0,0,0,0,0,强硬施压
等发工资我联系你,不愿还款,1,1,0,0,0,0,0,强硬施压
等发工资的我自己处理,不愿还款,1,1,0,0,0,0,0,强硬施压
等发工资的,不愿还款,1,1,0,0,0,0,0,强硬施压
等发工资,不愿还款,1,1,0,0,0,0,0,强硬施压
到时再说,不愿还款,1,1,0,0,0,0,0,强硬施压
到时联系你,不愿还款,1,1,0,0,0,0,0,强硬施压
到时间你联系我,不愿还款,1,1,0,0,0,0,0,强硬施压
到时候再说,不愿还款,1,1,0,0,0,0,0,强硬施压
到时候看看吧,不愿还款,1,1,0,0,0,0,0,强硬施压
到时候尽量处理点,不愿还款,1,1,0,0,0,0,0,强硬施压
到期再说,不愿还款,1,1,0,0,0,0,0,强硬施压
贷款下来还,不愿还款,1,1,0,0,0,0,0,强硬施压
贷款没下来,不愿还款,1,1,0,0,0,0,0,强硬施压
贷款今天还没下来,不愿还款,1,1,0,0,0,0,0,强硬施压
贷款今天不确定下来,不愿还款,1,1,0,0,0,0,0,强硬施压
贷款还没下来,不愿还款,1,1,0,0,0,0,0,强硬施压
大后天再说,不愿还款,1,1,0,0,0,0,0,强硬施压
大后天说,不愿还款,1,1,0,0,0,0,0,强硬施压
大后年在说,不愿还款,1,1,0,0,0,0,0,强硬施压
打错了吧？,不愿还款,1,1,0,0,0,0,0,强硬施压
打错了，挂,不愿还款,1,1,0,0,0,0,0,强硬施压
打错了,不愿还款,1,1,0,0,0,0,0,强硬施压
催什么催，我又不是不还,不愿还款,1,1,0,0,0,0,0,强硬施压
出去了,不愿还款,1,1,0,0,0,0,0,强硬施压
出车祸了,不愿还款,1,1,0,0,0,0,0,强硬施压
草泥马,不愿还款,1,1,0,0,0,0,0,强硬施压
操你妈,不愿还款,1,1,0,0,0,0,0,强硬施压
不知道你在说什么,不愿还款,1,1,0,0,0,0,0,强硬施压
不知道你说什么,不愿还款,1,1,0,0,0,0,0,强硬施压
不知道能不能借到钱,不愿还款,1,1,0,0,0,0,0,强硬施压
不知道就不要打,不愿还款,1,1,0,0,0,0,0,强硬施压
不知道打什么电话,不愿还款,1,1,0,0,0,0,0,强硬施压
不知道，听不懂,不愿还款,1,1,0,0,0,0,0,强硬施压
不要找我,不愿还款,1,1,0,0,0,0,0,强硬施压
不要在打我电话,不愿还款,1,1,0,0,0,0,0,强硬施压
不要再打这个电话了烦不烦,不愿还款,1,1,0,0,0,0,0,强硬施压
不要再打了，还不上,不愿还款,1,1,0,0,0,0,0,强硬施压
不要再打电话了,不愿还款,1,1,0,0,0,0,0,强硬施压
不要一直打电话骚扰我,不愿还款,1,1,0,0,0,0,0,强硬施压
不要问我,不愿还款,1,1,0,0,0,0,0,强硬施压
不要天天打我电话,不愿还款,1,1,0,0,0,0,0,强硬施压
不要提他了,不愿还款,1,1,0,0,0,0,0,强硬施压
不要说了，有钱能不还吗,不愿还款,1,1,0,0,0,0,0,强硬施压
不要骚扰我,不愿还款,1,1,0,0,0,0,0,强硬施压
不要骚扰了,不愿还款,1,1,0,0,0,0,0,强硬施压
不要老打我电话,不愿还款,1,1,0,0,0,0,0,强硬施压
不要给我打电话了我自己会处理的,不愿还款,1,1,0,0,0,0,0,强硬施压
不要烦我,不愿还款,1,1,0,0,0,0,0,强硬施压
不要打我电话，我会的,不愿还款,1,1,0,0,0,0,0,强硬施压
不要打我电话,不愿还款,1,1,0,0,0,0,0,强硬施压
不要打了有钱就还,不愿还款,1,1,0,0,0,0,0,强硬施压
不要打过来,不愿还款,1,1,0,0,0,0,0,强硬施压
不要打电话了,不愿还款,1,1,0,0,0,0,0,强硬施压
不要催会还,不愿还款,1,1,0,0,0,0,0,强硬施压
不晓得喃,不愿还款,1,1,0,0,0,0,0,强硬施压
不想说话,不愿还款,1,1,0,0,0,0,0,强硬施压
不想理你,不愿还款,1,1,0,0,0,0,0,强硬施压
不想接,不愿还款,1,1,0,0,0,0,0,强硬施压
不想还就不还,不愿还款,1,1,0,0,0,0,0,强硬施压
不是我借的,不愿还款,1,1,0,0,0,0,0,强硬施压
不是恶意拖欠，有钱就还了,不愿还款,1,1,0,0,0,0,0,强硬施压
不然我要去报警,不愿还款,1,1,0,0,0,0,0,强硬施压
不能保证处理掉,不愿还款,1,1,0,0,0,0,0,强硬施压
不能保证，尽量吧,不愿还款,1,1,0,0,0,0,0,强硬施压
不能保证，得看工程款到不到,不愿还款,1,1,0,0,0,0,0,强硬施压
不能,不愿还款,1,1,0,0,0,0,0,强硬施压
不行，以后再说,不愿还款,1,1,0,0,0,0,0,强硬施压
不行，没钱,不愿还款,1,1,0,0,0,0,0,强硬施压
不行,不愿还款,1,1,0,0,0,0,0,强硬施压
不还了,不愿还款,1,1,0,0,0,0,0,强硬施压
不还会怎么样,不愿还款,1,1,0,0,0,0,0,强硬施压
不还咯,不愿还款,1,1,0,0,0,0,0,强硬施压
不还,不愿还款,1,1,0,0,0,0,0,强硬施压
不管我的事,不愿还款,1,1,0,0,0,0,0,强硬施压
不关我事,不愿还款,1,1,0,0,0,0,0,强硬施压
不关我的事,不愿还款,1,1,0,0,0,0,0,强硬施压
不懂，到时候有没有钱,不愿还款,1,1,0,0,0,0,0,强硬施压
不懂,不愿还款,1,1,0,0,0,0,0,强硬施压
不处理,不愿还款,1,1,0,0,0,0,0,强硬施压
别骚扰我,不愿还款,1,1,0,0,0,0,0,强硬施压
别人钱我钱，正在要钱,不愿还款,1,1,0,0,0,0,0,强硬施压
别人借我钱,不愿还款,1,1,0,0,0,0,0,强硬施压
别人还没还我钱了,不愿还款,1,1,0,0,0,0,0,强硬施压
别烦我我知道,不愿还款,1,1,0,0,0,0,0,强硬施压
别烦我,不愿还款,1,1,0,0,0,0,0,强硬施压
别打我电话了,不愿还款,1,1,0,0,0,0,0,强硬施压
别打我电话，烦不烦？,不愿还款,1,1,0,0,0,0,0,强硬施压
别打我电话,不愿还款,1,1,0,0,0,0,0,强硬施压
别打了烦死了,不愿还款,1,1,0,0,0,0,0,强硬施压
别打了烦死,不愿还款,1,1,0,0,0,0,0,强硬施压
别打了,不愿还款,1,1,0,0,0,0,0,强硬施压
别打电话了,不愿还款,1,1,0,0,0,0,0,强硬施压
被人骗了,不愿还款,1,1,0,0,0,0,0,强硬施压
抱歉拜拜,不愿还款,1,1,0,0,0,0,0,强硬施压
包养了个小四,不愿还款,1,1,0,0,0,0,0,强硬施压
拜拜,不愿还款,1,1,0,0,0,0,0,强硬施压
爱干嘛干嘛,不愿还款,1,1,0,0,0,0,0,强硬施压
OK,不愿还款,1,1,0,0,0,0,0,强硬施压
让客服联系我,不愿还款,1,1,0,0,0,0,0,强硬施压
已经换了,不承认欠款,1,1,0,0,0,0,0,强硬施压
已经还了,不承认欠款,1,1,0,0,0,0,0,强硬施压
晓不得喃？,不承认欠款,1,1,0,0,0,0,0,强硬施压
我自己记不得了,不承认欠款,1,1,0,0,0,0,0,强硬施压
我已经还了,不承认欠款,1,1,0,0,0,0,0,强硬施压
我也不知道,不承认欠款,1,1,0,0,0,0,0,强硬施压
我也不清楚,不承认欠款,1,1,0,0,0,0,0,强硬施压
我也不能确定,不承认欠款,1,1,0,0,0,0,0,强硬施压
我朋友借的呢,不承认欠款,1,1,0,0,0,0,0,强硬施压
我哪知道啊，钱是朋友帮我借的！,不承认欠款,1,1,0,0,0,0,0,强硬施压
我没欠钱,不承认欠款,1,1,0,0,0,0,0,强硬施压
你是不是打错了,不承认欠款,1,1,0,0,0,0,0,强硬施压
你给证明给我,不承认欠款,1,1,0,0,0,0,0,强硬施压
你放屁,不承认欠款,1,1,0,0,0,0,0,强硬施压
记不得啊,不承认欠款,1,1,0,0,0,0,0,强硬施压
混蛋,不承认欠款,1,1,0,0,0,0,0,强硬施压
和你有啥干系,不承认欠款,1,1,0,0,0,0,0,强硬施压
我帮她还,帮还钱,0,0,0,1,1,1,1,willingtopay
我帮她还,帮还钱,0,0,0,1,1,1,1,willingtopay
朋友帮我还,帮还钱,0,0,0,1,1,1,1,willingtopay
中,,,,,,,,,"应该是:yes,清洗出去"
真的不认识,,,,,,,,,不认识，等待清除
这样子我就还的起了,,,,,,,,,
应该能还上,,,,,,,,,
应该能,,,,,,,,,
应该没问题,,,,,,,,,
应该可以的,,,,,,,,,
应该可以吧,,,,,,,,,
应该可以,,,,,,,,,
应该不认识,,,,,,,,,
应该吧,,,,,,,,,
应该,,,,,,,,,
我自己还吧不用麻烦你,,,,,,,,,
我正在去银行的路上,,,,,,,,,
我上边了,,,,,,,,,
我让我同学帮我转进去,,,,,,,,,
我让我朋友帮我转进去,,,,,,,,,
我让我姐姐帮我转进去,,,,,,,,,
我让我哥哥帮我转进去,,,,,,,,,
我让**给我还一下,,,,,,,,,
我钱多的是马上回去就还,,,,,,,,,
我没有银行卡不知道怎么还,,,,,,,,,
我立马处理下，,,,,,,,,,
我可以接受，挂断不接,,,,,,,,,
我可以,,,,,,,,,
我不需要,,,,,,,,,
我把钱转给客服,,,,,,,,,
我把钱还了考虑考虑,,,,,,,,,
听不懂普通话,,,,,,,,,
他已经不用这个号码了,,,,,,,,,
说普通话,,,,,,,,,
说了不是,,,,,,,,,
说家乡话,,,,,,,,,
是的吧,,,,,,,,,
三扣,,,,,,,,,
人家没有还,,,,,,,,,
然后那,,,,,,,,,
请你换个手机给我打,,,,,,,,,
欠我钱他叫我找你的,,,,,,,,,
钱转了还没有到账,,,,,,,,,
哦怎么了,,,,,,,,,
哦，我马上还,,,,,,,,,
哦，不认识,,,,,,,,,
你要起诉我,,,,,,,,,
你现在必须还掉一半剩下的给你延期,,,,,,,,,
你先去联系本人,,,,,,,,,
你先给我申请一下减免,,,,,,,,,
你先给我利息减免了在说,,,,,,,,,
你提前联系我,,,,,,,,,
你说的我没印象啊，等我核实下,,,,,,,,,
你说的是普通话吗,,,,,,,,,
你身体咋样？,,,,,,,,,
你挂了电话，我现在还钱,,,,,,,,,
好像能把,,,,,,,,,
好的我马上处理挂断不接,,,,,,,,,
给其压力,,,,,,,,,
告知逾期的后果,,,,,,,,,
敷衍,,,,,,,,,
分期,,,,,,,,,
放心会还的,,,,,,,,,
放心吧，相信我,,,,,,,,,
放心,,,,,,,,,
房子卖了还,,,,,,,,,
方便我联系你,,,,,,,,,
发我信息,,,,,,,,,
发个信息给我,,,,,,,,,
差不多吧,,,,,,,,,
差不多,,,,,,,,,
不知道你说的是不是他,,,,,,,,,
不应该,,,,,,,,,
不一定,,,,,,,,,
不太确定,,,,,,,,,
不太清楚,,,,,,,,,
不熟悉,,,,,,,,,
不是说了吗,,,,,,,,,
不是的,,,,,,,,,
不是本人,,,,,,,,,
不是啊，怎么了？,,,,,,,,,
不是，那我是谁呀,,,,,,,,,
不是，打错了挂,,,,,,,,,
不是,,,,,,,,,
不认识他,,,,,,,,,
不认识不认识,,,,,,,,,
不认识，这号码我都用了几年了,,,,,,,,,
不认识,,,,,,,,,
不确定,,,,,,,,,
不清楚,,,,,,,,,
